ID,step,angle,x,y,x_m,y_m,date,hour,cosHour,sinHour,behavior,Stage,Elephant,Zone,month,Season
E1,0.0818936336028263,-0.0227787191754496,459.7763018813904,6279.323301188642,459776.3018813904,6279323.301188642,2022-08-04T12:13:00Z,12.216666666666669,-0.9983916705573488,-0.0566927875633778,Foraging,pre,E1,Home,8,Winter
E1,0.0164999069060044,-0.4862274841478347,459.6946516974454,6279.329611076631,459694.6516974454,6279329.611076631,2022-08-04T12:43:00Z,12.716666666666669,-0.9824503977255098,-0.1865240360087343,Resting,pre,E1,Home,8,Winter
E1,0.0154216420008946,0.1215467882346508,459.6807015393397,6279.338422433889,459680.7015393397,6279338.422433889,2022-08-04T13:13:00Z,13.216666666666669,-0.949699126201877,-0.3131638064837496,Resting,pre,E1,Home,8,Winter
E1,0.0626877535734917,1.0911962057293714,459.6667606750539,6279.345016320828,459666.7606750539,6279345.016320828,2022-08-04T13:43:00Z,13.716666666666669,-0.900698239322588,-0.434445257404417,Resting,pre,E1,Home,8,Winter
E1,0.017657957306109,-0.7080111590004599,459.61683280964144,6279.307109029927,459616.83280964143,6279307.109029927,2022-08-04T14:13:00Z,14.216666666666669,-0.8362861558477594,-0.548293229519914,Resting,pre,E1,Home,8,Winter
E1,0.0261780077483729,1.0732873439528596,459.5992051846608,6279.308143579958,459599.2051846608,6279308.143579958,2022-08-04T14:44:00Z,14.733333333333333,-0.7547095802227721,-0.656059028990507,Resting,pre,E1,Home,8,Winter
E1,0.0292290853853698,0.2374292493701877,459.58538570726495,6279.285910493483,459585.38570726494,6279285.910493483,2022-08-04T15:14:00Z,15.233333333333333,-0.6626200482157375,-0.7489557207890022,Resting,pre,E1,Home,8,Winter
E1,0.0326313791719156,0.1515303748619518,459.5762272460005,6279.258153295863,459576.2272460005,6279258.153295863,2022-08-04T15:43:00Z,15.716666666666669,-0.5628049276950688,-0.8265897491271885,Resting,pre,E1,Home,8,Winter
E1,0.013592681830894,0.3775525375418134,459.570797590067,6279.22597681776,459570.797590067,6279225.97681776,2022-08-04T16:14:00Z,16.233333333333334,-0.4461978131098086,-0.8949343616020251,Resting,pre,E1,Home,8,Winter
E1,0.0745684554345765,-0.2933480939627124,459.573636187848,6279.212683836078,459573.636187848,6279212.683836078,2022-08-04T16:45:00Z,16.75,-0.3214394653031618,-0.9469301294951056,Resting,pre,E1,Home,8,Winter
E1,0.0212489460748544,0.2185070810369755,459.56745657667454,6279.1383718790885,459567.45657667454,6279138.371879089,2022-08-04T17:14:00Z,17.233333333333334,-0.1993679344171973,-0.9799247046208296,Resting,pre,E1,Home,8,Winter
E1,0.0122313068751931,-0.0554231758997825,459.5703278543812,6279.117317818349,459570.3278543812,6279117.317818349,2022-08-04T17:44:00Z,17.733333333333334,-0.0697564737441255,-0.9975640502598242,Resting,pre,E1,Home,8,Winter
E1,0.0099655681544817,-2.377599494511061,459.5713067432404,6279.105125745331,459571.3067432404,6279105.125745331,2022-08-04T18:14:00Z,18.23333333333333,0.0610485395348573,-0.9981347984218668,Sleeping,pre,E1,Home,8,Winter
E1,0.0175743134138389,1.1883029365455826,459.5638586742411,6279.111746834125,459563.8586742411,6279111.746834125,2022-08-04T18:45:00Z,18.75,0.1950903220161283,-0.9807852804032304,Sleeping,pre,E1,Home,8,Winter
E1,0.0199353870766158,1.4451268658514755,459.5481238023476,6279.10391929949,459548.1238023476,6279103.919299491,2022-08-04T19:14:00Z,19.23333333333333,0.3173046564050922,-0.9483236552061992,Sleeping,pre,E1,Home,8,Winter
E1,0.0038721724502951,-2.1929273350301504,459.5546957771104,6279.08509833231,459554.6957771104,6279085.09833231,2022-08-04T19:45:00Z,19.75,0.442288690219001,-0.8968727415326885,Sleeping,pre,E1,Home,8,Winter
E1,0.0064833339878573,-0.2483229347750599,459.55098109287263,6279.086191419909,459550.9810928726,6279086.191419909,2022-08-04T20:15:00Z,20.25,0.5555702330196018,-0.8314696123025455,Sleeping,pre,E1,Home,8,Winter
E1,0.0079797574628541,-1.2666865968460237,459.5454020535717,6279.089494136983,459545.40205357166,6279089.494136984,2022-08-04T20:45:00Z,20.75,0.6593458151000691,-0.7518398074789772,Sleeping,pre,E1,Home,8,Winter
E1,0.0124343296596972,-0.8740760162188193,459.5472243417897,6279.097263036186,459547.2243417897,6279097.263036186,2022-08-04T21:15:00Z,21.25,0.7518398074789775,-0.6593458151000687,Sleeping,pre,E1,Home,8,Winter
E1,0.0241878679158513,-1.158873490681762,459.5583310244044,6279.102853577786,459558.3310244044,6279102.853577786,2022-08-04T21:45:00Z,21.75,0.8314696123025448,-0.555570233019603,Resting,pre,E1,Home,8,Winter
E1,0.0500103243876668,-1.6561190300435102,459.57694649976605,6279.087409581173,459576.946499766,6279087.409581173,2022-08-04T22:15:00Z,22.25,0.8968727415326883,-0.4422886902190014,Foraging,pre,E1,Home,8,Winter
E1,0.1286267059073184,0.7676669920710733,459.5418509797862,6279.051781824821,459541.8509797862,6279051.781824821,2022-08-04T22:45:00Z,22.75,0.9469301294951056,-0.3214394653031618,Foraging,pre,E1,Home,8,Winter
E1,0.1036766527715434,0.1943097769668145,459.5405382776146,6278.923161817491,459540.53827761457,6278923.161817491,2022-08-04T23:16:00Z,23.266666666666666,0.981627183447664,-0.1908089953765446,Foraging,pre,E1,Home,8,Winter
E1,0.0489107010540317,-1.2022193843835358,459.559517930031,6278.821237232017,459559.517930031,6278821.237232016,2022-08-04T23:46:00Z,23.766666666666666,0.9981347984218668,-0.0610485395348577,Resting,pre,E1,Home,8,Winter
E1,0.015488264661413,-0.8388681343282514,459.5178890481469,6278.7955605330335,459517.8890481469,6278795.560533034,2022-08-05T00:17:00Z,0.2833333333333333,0.9972501850994856,0.0741084901953992,Resting,pre,E1,Home,8,Winter
E1,0.0322068060958304,1.9188312936565928,459.5030307343957,6278.799932815583,459503.03073439567,6278799.932815583,2022-08-05T00:46:00Z,0.7666666666666667,0.9799247046208296,0.1993679344171972,Resting,pre,E1,Home,8,Winter
E1,0.0233831643758874,-2.876321824256112,459.5050213866635,6278.767787587905,459505.0213866635,6278767.787587905,2022-08-05T01:16:00Z,1.2666666666666666,0.9455185755993168,0.3255681544571566,Resting,pre,E1,Home,8,Winter
E1,0.024743550309655,1.4738636210537228,459.4975080055127,6278.789930791827,459497.5080055127,6278789.930791827,2022-08-05T01:47:00Z,1.7833333333333332,0.892978943411137,0.4500984410374349,Resting,pre,E1,Home,8,Winter
E1,0.0491448375733212,-0.745329352565343,459.4734170916095,6278.784285337972,459473.41709160944,6278784.285337972,2022-08-05T02:16:00Z,2.2666666666666666,0.8290375725550417,0.5591929034707468,Resting,pre,E1,Home,8,Winter
E1,0.0505404093299816,-0.1420656148678603,459.4306501679751,6278.808497014968,459430.6501679751,6278808.497014968,2022-08-05T02:46:00Z,2.7666666666666666,0.7489557207890022,0.6626200482157374,Foraging,pre,E1,Home,8,Winter
E1,0.1362357072409948,-0.1970616579174224,459.3906373072409,6278.839372635627,459390.6373072409,6278839.372635627,2022-08-05T03:17:00Z,3.283333333333333,0.6527597524627226,0.7575649843840495,Foraging,pre,E1,Home,8,Winter
E1,0.0497898505677415,-0.3505055442772211,459.3011619609246,6278.942106906097,459301.1619609246,6278942.106906097,2022-08-05T03:47:00Z,3.783333333333333,0.5482932295199139,0.8362861558477594,Resting,pre,E1,Home,8,Winter
E1,0.0024036307250422,2.383659376249535,459.283342071676,6278.988598634036,459283.342071676,6278988.598634036,2022-08-05T04:17:00Z,4.283333333333333,0.4344452574044171,0.9006982393225879,Sleeping,pre,E1,Home,8,Winter
E1,0.0018550034485983,1.9669527438350176,459.2824239876176,6278.986377246559,459282.4239876176,6278986.377246559,2022-08-05T04:47:00Z,4.783333333333333,0.3131638064837495,0.949699126201877,Sleeping,pre,E1,Home,8,Winter
E1,0.0028910582907994,-2.2674239203624618,459.28427897436615,6278.986385117829,459284.2789743661,6278986.385117829,2022-08-05T05:17:00Z,5.283333333333333,0.1865240360087348,0.9824503977255096,Sleeping,pre,E1,Home,8,Winter
E1,0.0158064605195818,-0.9443699388291548,459.2824333971527,6278.984159794753,459282.4333971527,6278984.159794753,2022-08-05T05:47:00Z,5.783333333333333,0.0566927875633775,0.9983916705573488,Sleeping,pre,E1,Home,8,Winter
E1,0.0095364107394907,-0.1644715422570506,459.2666613067648,6278.985201600375,459266.6613067648,6278985.201600376,2022-08-05T06:17:00Z,6.283333333333333,-0.074108490195399,0.9972501850994856,Sleeping,pre,E1,Home,8,Winter
E1,0.0048072617308461,-0.9399642320868054,459.257376958662,6278.987379675235,459257.376958662,6278987.379675236,2022-08-05T06:48:00Z,6.8,-0.2079116908177593,0.9781476007338056,Sleeping,pre,E1,Home,8,Winter
E1,0.0162628863623317,0.7532223965524121,459.2555031401885,6278.991806702418,459255.5031401885,6278991.806702418,2022-08-05T07:18:00Z,7.3,-0.3338068592337708,0.9426414910921784,Sleeping,pre,E1,Home,8,Winter
E1,0.016218649095798,2.6010032646923897,459.2406349798556,6278.998396033276,459240.6349798556,6278998.396033276,2022-08-05T07:48:00Z,7.8,-0.4539904997395467,0.8910065241883679,Sleeping,pre,E1,Home,8,Winter
E1,0.0075023928055206,-2.3279124186201865,459.2499664277212,6278.985130715367,459249.9664277212,6278985.130715366,2022-08-05T08:18:00Z,8.3,-0.566406236924833,0.8241261886220156,Sleeping,pre,E1,Home,8,Winter
E1,0.004530892355281,-1.216304699383782,459.2425417720536,6278.986207927522,459242.5417720536,6278986.207927521,2022-08-05T08:48:00Z,8.8,-0.6691306063588582,0.7431448254773942,Sleeping,pre,E1,Home,8,Winter
E1,0.0059905380234353,1.743816891011921,459.2415954407399,6278.990638891591,459241.5954407399,6278990.638891591,2022-08-05T09:18:00Z,9.3,-0.7604059656000309,0.6494480483301838,Sleeping,pre,E1,Home,8,Winter
E1,0.0128484327940075,1.7213598134228898,459.2360398980253,6278.988397800125,459236.0398980252,6278988.397800125,2022-08-05T09:48:00Z,9.8,-0.8386705679454242,0.544639035015027,Sleeping,pre,E1,Home,8,Winter
E1,0.013519098378069,-1.3849034831943767,459.2425794470923,6278.977338120055,459242.57944709226,6278977.338120054,2022-08-05T10:18:00Z,10.3,-0.9025852843498609,0.4305110968082947,Sleeping,pre,E1,Home,8,Winter
E1,0.0082448637773193,0.5109155832034642,459.2324147136922,6278.968424971573,459232.4147136922,6278968.424971573,2022-08-05T10:49:00Z,10.816666666666666,-0.9523957996432784,0.3048642990280107,Sleeping,pre,E1,Home,8,Winter
E1,0.0033262079424205,-2.797351064546012,459.2296652149287,6278.960652067659,459229.6652149287,6278960.6520676585,2022-08-05T11:19:00Z,11.316666666666666,-0.9840406976462908,0.1779435454738418,Sleeping,pre,E1,Home,8,Winter
E1,0.0151412448111904,-2.8303077574472013,459.2296510822226,6278.963978245577,459229.6510822226,6278963.978245577,2022-08-05T11:49:00Z,11.816666666666666,-0.9988483864849508,0.0479781285213441,Sleeping,pre,E1,Home,8,Winter
E1,0.0144217787070192,-3.056722440812852,459.2343497733516,6278.949584510964,459234.3497733516,6278949.584510964,2022-08-05T12:19:00Z,12.316666666666666,-0.9965655024977614,-0.0828082075122039,Sleeping,pre,E1,Home,8,Winter
E1,0.0100216360158652,-0.3034725758693704,459.2287283019713,6278.962865578715,459228.7283019713,6278962.865578715,2022-08-05T12:50:00Z,12.833333333333334,-0.9762960071199334,-0.2164396139381029,Sleeping,pre,E1,Home,8,Winter
E1,0.0237408020613473,-3.037672468337708,459.2277584108276,6278.972840171418,459227.7584108276,6278972.840171418,2022-08-05T13:20:00Z,13.333333333333334,-0.9396926207859084,-0.3420201433256686,Sleeping,pre,E1,Home,8,Winter
E1,0.0045308919053129,2.738826791045128,459.2324947936242,6278.949576629974,459232.4947936242,6278949.576629974,2022-08-05T13:50:00Z,13.833333333333334,-0.8870108331782216,-0.4617486132350341,Sleeping,pre,E1,Home,8,Winter
E1,0.0078626422854748,2.376244926130047,459.2334034415474,6278.9540154744645,459233.4034415474,6278954.015474465,2022-08-05T14:20:00Z,14.333333333333334,-0.819152044288992,-0.5735764363510458,Sleeping,pre,E1,Home,8,Winter
E1,0.0038721240875898,-0.889687498647012,459.2269298544307,6278.949552984851,459226.92985443067,6278949.5529848505,2022-08-05T14:50:00Z,14.833333333333334,-0.7372773368101241,-0.6755902076156601,Sleeping,pre,E1,Home,8,Winter
E1,0.0035580133656104,0.96327312773146,459.2232151832924,6278.950645945639,459223.2151832924,6278950.645945638,2022-08-05T15:20:00Z,15.333333333333334,-0.6427876096865395,-0.7660444431189779,Sleeping,pre,E1,Home,8,Winter
E1,0.007617000287575,-2.75239560124802,459.22044213733807,6278.948416668795,459220.4421373381,6278948.416668795,2022-08-05T15:51:00Z,15.85,-0.5336145159156122,-0.8457278217039729,Sleeping,pre,E1,Home,8,Winter
E1,0.0086022981377009,-2.186953756067856,459.2241238270458,6278.9550847910405,459224.1238270458,6278955.08479104,2022-08-05T16:20:00Z,16.333333333333332,-0.4226182617406999,-0.9063077870366496,Sleeping,pre,E1,Home,8,Winter
E1,0.0112414661830954,-0.6116822128831003,459.2278667665615,6278.947339473937,459227.8667665615,6278947.339473937,2022-08-05T16:51:00Z,16.85,-0.2965415749755702,-0.9550199444571869,Resting,pre,E1,Home,8,Winter
E1,0.0631574546309768,-1.457710829506877,459.2260589007932,6278.936244331608,459226.0589007932,6278936.244331608,2022-08-05T17:20:00Z,17.333333333333332,-0.1736481776669312,-0.984807753012208,Foraging,pre,E1,Home,8,Winter
E1,0.0997115487830391,-0.1148766118746027,459.1629755201968,6278.93930229956,459162.9755201968,6278939.30229956,2022-08-05T17:51:00Z,17.85,-0.0392598157590681,-0.9992290362407228,Foraging,pre,E1,Home,8,Winter
E1,0.135497620173814,0.3736085805175415,459.0645907403317,6278.955514272037,459064.5907403317,6278955.514272037,2022-08-05T18:21:00Z,18.35,0.0915016186634027,-0.9958049275746615,Foraging,pre,E1,Home,8,Winter
E1,0.0693088204403582,0.1880362285092527,458.9320782134633,6278.927229376851,458932.0782134633,6278927.229376851,2022-08-05T18:51:00Z,18.85,0.2206974350215012,-0.9753423205085128,Foraging,pre,E1,Home,8,Winter
E1,0.0171133086413409,0.0052067997639446,458.8681956074067,6278.900345827341,458868.1956074066,6278900.345827341,2022-08-05T19:21:00Z,19.35,0.346117057077493,-0.9381913359224842,Foraging,pre,E1,Home,8,Winter
E1,0.026558490580658,0.8883977989612064,458.852456882309,6278.893625867151,458852.456882309,6278893.625867151,2022-08-05T19:51:00Z,19.85,0.4656145203251113,-0.8849876374630419,Foraging,pre,E1,Home,8,Winter
E1,0.0947932400564023,0.1753140532540213,458.8451463796097,6278.868093339423,458845.1463796097,6278868.093339423,2022-08-05T20:21:00Z,20.35,0.5771451900372342,-0.8166415551616786,Foraging,pre,E1,Home,8,Winter
